Category Name,Average Sales Rank
Obstetrics & Gynecology,292145.8333333333
Word Games,293252.0
Mazurkas,293285.0
Polonaises,293285.0
Lullabies & Berceuse,293285.0
Barcarolles,293285.0
General,293715.2
Controversial Knowledge,293757.0
Unexplained Mysteries,293757.0
Methodist,294101.0
"Wesley, John",294101.0
Product Management,294502.0
Product Management,294502.0
Time Management,294914.0
"Cymbala, Jim",295042.0
"Limon, Martin",295270.0
General,295360.0
All Works by Harbison,295360.0
All Works by Kernis,295360.0
"Larsen, Libby",295360.0
Kitchenware,295455.0
Party Planning,296297.5
"Martin, Kat",296526.0
Style,296632.25
Boat Building,296857.0
Breeds,296965.8
Fiction,297051.0
Mystery,298778.0
Heart Disease,299560.0
Westerns,299651.0
"Van Allsburg, Chris",299651.0
Decorating,299850.5
"Enescu, Georges",299862.0
"Heating, Ventilation & Air Conditioning",300673.0
Jewish & Yiddish Music,301381.5
Jewish & Yiddish Music,301381.5
Emotions,301920.5
Questions & Answers,302088.0
Technical Support,302666.5
Technical Support,302666.5
Technical Support,302666.5
Healthy Living,302991.46153846156
Tarot,303480.5
Logic & Brain Teasers,304038.0
Indian,305004.0
General,305336.4285714286
General,305362.5
Peer Pressure,306094.0
Nonfiction,306094.0
General,306094.0
Sound Effects,306147.0
General,306656.3333333333
General,306656.3333333333
General,306842.5
"Michelinie, David",306882.0
Nonfiction,306895.5
Southwest,307654.0
Italian,307761.0
Comic,307914.875
Alternative,307938.0
Hepatitis,307981.0
Hard-Boiled,308168.0
Natural Disasters,308496.25
Shakespeare,308591.0
Careers,308595.0
COM & DCOM,308595.0
"COM, DCOM & ATL",308595.0
Nonfiction,309116.0
Art & Illustrations,309116.0
Screenplays,309116.0
Nonfiction,309116.0
Art & Illustrations,309116.0
Screenplays,309116.0
Architectural,309524.5
Architectural,309524.5
Series,309595.65
General,309656.5
Advertising,309828.0
Color,309828.0
General,309950.875
All Works by Hindemith,310026.0
All Works by Schmidt,310026.0
General,310062.0
Healthy,310265.3333333333
Electricity & Electronics,310658.0
General,310814.5
Native American,312557.0
The Zone,313343.0
History & Surveys,313452.0
Teams,313481.0
Teams,313481.0
Regency,313657.3333333333
Java,313679.0
Java,313679.0
Gurus,313866.0
Glass & Glassware,313917.6
HTML - General,314009.375
Training,314101.5
General,314261.0
General,314261.0
Legal,314532.8
Pentecostal,315329.5
General,315543.6875
"Herbs, Spices & Condiments",315741.0
Mexican,315741.0
Reference,315933.4
Reference,315933.4
Budgeting,316232.5
Budgeting,316232.5
General,316442.0
Geology,316625.3333333333
Geology,316625.3333333333
"Allende, Isabel",317131.0
Easy Listening,317357.5
Occupational & Organizational,317707.5
Healing,317732.875
Design & Construction,318066.0
Leadership,318258.0
"Delacroix, Eugene",318328.0
Painting,318328.0
General,318514.25
General,318528.0
Grandparenting,319475.0
Fiction,319565.0
"Woods, Stuart",319674.0
"Woods, Stuart",319674.0
Alphabet,319988.0
Alphabet,319988.0
Love & Romance,320194.0
European,320616.0
Historical,320779.0
Sports & Outdoors,320779.0
Fantasy,320808.0
General,320808.0
"Goodkind, Terry",320808.0
Sword of Truth,320808.0
"Cats, Lions & Tigers",321148.0
"Dalmas, John",321164.0
Science for Kids,321293.5
Access,321417.0
Eating Disorders,321493.3333333333
"Dostoyevsky, Fyodor",322658.0
Energy Healing,322855.6666666667
"Wiese, Kurt",323414.0
Freddy the Pig,323414.0
Freddy the Pig,323414.0
Women Sleuths,323739.5789473684
General,323869.0
Hardcover,323869.0
Rhetoric,323884.5
Parallel Computing,323947.0
Philosophy & Social Aspects,324163.5
Estates & Trusts,324729.0
Estates & Trusts,324729.0
Theology,324922.0
Norway,325157.0
Norway,325157.0
General,325357.32258064515
Data Mining,325756.5
Devotional,325758.5
Tapes Under $6,325852.0
Tapes Under $6,325852.0
Tapes Under $6,325852.0
Equipment,326291.3333333333
Equipment,326291.3333333333
Organizational Change,327079.3333333333
Organizational Change,327079.3333333333
Staff Favorites,327157.5
"Browne, Sylvia",327523.5
Nuclear,327599.0
General,327775.5
General,327775.5
Animation,327845.5
"Lowell, Elizabeth",328075.6666666667
Standards,328661.5
Polyglot,328668.5
Dictionaries; Polyglot,328668.5
General,328714.0
Sierra Leone,329270.0
General,329426.71428571426
General,329426.71428571426
General,329426.71428571426
Witchcraft,329469.25
Soul,329930.6666666667
Labor Unions,330046.0
Russian,330753.0
Research & Theory,330811.0
Research & Theory,330811.0
Impressionism,331851.5
Paris,331851.5
Deep Space Nine,331872.0
Motivational,332210.0
Beadwork,332305.5
"Elliott, Kate",332392.0
Robotics,332839.0
Vinyl Records,332890.0
General,333528.75
Slang & Idioms,333557.0
Genetics,333744.5
Genetics,333744.5
Stories,334035.75
Sociology,334152.0
Politics & Government,334152.0
Nonfiction,334152.0
Impromptus,334176.5
General,334251.0
Ambient Pop,334581.5
Feng Shui,334589.25
Questions Children Ask,335068.0
Parenting Books,335612.6666666667
Ergonomics,335752.0
Ergonomics,335752.0
Industrial Design,335752.0
Ergonomics,335752.0
Wicca,336058.28571428574
Statistical Computing,336082.6666666667
Statistical Computing,336082.6666666667
Web Graphics,336368.78571428574
Fatherhood,336515.0
Circuits,336547.0
Process Dynamics,336661.0
General,336822.5
General,337328.0
Paperback,337328.0
"Joyce, James",337328.0
Teen Pop,337900.5
General,338021.0
CDs $7 - $10,338086.0
CDs $7 - $10,338086.0
CDs $7 - $10,338086.0
Sherlock Holmes,338102.0
Parks & Campgrounds,338494.75
Parks & Campgrounds,338494.75
"Weber, David",338568.0
General,338778.5625
Midwest,339001.0
Mexico,339079.0
Test Preparation,339164.0
Direct3D & DirectX,339182.0
General,339452.85714285716
Near-Death Experiences,339493.0
Emo,339533.5
Mysticism,339633.6666666667
Sense & Sensation,339680.0
Sense & Sensation,339680.0
General,339793.0
Fantasy,340139.0
Spanish,340380.0
General Geometry,340420.6666666667
General Geometry,340420.6666666667
"London, Jack",340625.0
General,340841.6666666667
New Zealand,341227.0
New Zealand,341227.0
Menopause,341881.0
Drug Dependency,342030.0
General,342147.5
General,342147.5
Science Fiction & Fantasy,342682.0
Book Notes,343744.2
Ethnomusicology,343999.0
"Isadora, Rachel",344259.0
Web Site Design,344304.1176470588
Biblical,345392.0
Pathologies,345585.875
Canada,345630.0
Canada,345630.0
Israel,345791.0
Israel,345791.0
General,345792.8
Emotions & Feelings,345915.6666666667
Permanent Collection Catalogs,346099.5
Soteriology,346125.5
Letters & Correspondence,346339.5
Anthologies,346461.0
Books,346899.0
Reference,347455.1666666667
General,347636.0
General,347636.0
Paperback,347636.0
Paperback,347636.0
"Pinkwater, Daniel",347918.0
"Bronte, Charlotte",348980.0
"Bronte, Charlotte",348980.0
Magic Attic Club,349063.0
Brass,349134.5
Child Development,349256.5
Wedding Music,349368.0
CDs $7 - $10,349368.0
CDs $7 - $10,349368.0
CDs $7 - $10,349368.0
"Shatner, William",349573.0
Kosher,349575.0
Kosher Foods,349575.0
Space Brat,349675.0
Nonfiction,350194.0
Sexuality,350194.0
Stress Management,350540.3333333333
British,350654.75
General,351413.0
Personal Taxes,351717.0
Personal Taxes,351717.0
"Bach, Johann Sebastian",352030.0
History,352030.0
"Bach, Johann Sebastian",352030.0
"Harris, Lee",352189.5
Anger Management,352219.0
Bonds,352364.0
Bonds,352364.0
Irish,352555.0
General,352574.0
"Asamiya, Kia",352776.0
"Washington, George",353257.0
Scientists,353810.8333333333
Earth Sciences,353964.0
Mechanics,354157.5
Mechanics,354157.5
Federal Government,354333.0
General,354953.8
Holidays,355288.0
Other,355505.0
Excursion Guides,356017.0
Boxing,356050.0
Divorce,356675.0
Advertising,356871.8
Advertising,356871.8
Aims & Objectives,356967.25
Continental European,357294.0
Signet Regency Romance,357452.0
Regency,357452.0
Robotics & Automation,357515.5
Microsoft Press,357572.0
Typography,357607.0
Star Wars,357787.0
Baseball,358612.0
AutoCAD LT,358646.5
Banks & Banking,358745.0
Banks & Banking,358745.0
Embedded Systems,358955.0
Digital Design,358955.0
Digital Design,358955.0
Digital Design,358955.0
Circuit Design,358955.0
Spine-Chilling Horror,359063.625
Inspirational,359457.6666666667
Conversation,359907.5
General,359929.4285714286
General,359929.4285714286
"Cooper, Natasha",360693.0
Fiction,360732.6666666667
Folklore & Mythology,360762.8888888889
General,361057.23529411765
General,361168.75
Literary,361339.0
General,361339.0
Hardcover,361339.0
"Anderson, Poul",361366.0
"Niven, Larry",361366.0
Nancy Drew Notebooks,361395.0
Family & Childhood,361925.75
Weaving,362178.5
General,362382.8333333333
Bull Run,362977.0
Tapes Under $6,363264.0
Tapes Under $6,363264.0
Tapes Under $6,363264.0
General,363426.4166666667
General,363533.6666666667
General,363533.6666666667
Teletubbies,363659.0
Books,363659.0
European,364023.0
"Zemach, Margot",364282.0
Miscellaneous,364798.3333333333
General,364861.0
General,364861.0
Referencia,365591.5
General & Post-Columbus,365824.5
Politics,365996.6666666667
General,366798.0
"Austen, Jane",366923.0
General,366923.0
Paperback,366923.0
Michelangelo,367257.0
Renaissance,367257.0
Renaissance,367257.0
General,367270.54545454547
General,367270.54545454547
Medical Technology,367313.0
Medical Technology,367313.0
Pottery & Ceramics,367483.2
Prentice Hall,367581.0
Comparative,367767.0
Free Enterprise,367767.0
Comparative,367767.0
Free Enterprise,367767.0
"Lewis, Sinclair",367895.0
"Robbins, Tom",367986.0
Mathematical Analysis,368276.0
Mathematical Analysis,368276.0
Whole Foods,368698.0
Cognitive Psychology,369303.0
Cognitive Psychology,369303.0
Cognitive Science,369303.0
Noah's Ark,369684.0
Win32 API,370670.0
Programming,370670.0
"Graphics, Animation & Illustration",370670.0
Programming,370670.0
"Graphics, Animation & Illustration",370670.0
"Lincoln, Abraham",370702.0
Systems & Planning,371649.8888888889
Systems & Planning,371649.8888888889
Study & Teaching,371687.25
General,372059.0
General,372059.0
General,372086.75
"Science Fiction, Fantasy, & Magic",372466.88372093026
"Smith, Lane",372536.0
Word Games,372609.0
"McDermid, Val",372645.0
Bargain Box Sets,372715.0
Bargain Box Sets,372715.0
Bargain Box Sets,372715.0
Adult & Continuing Education,372991.0
"Welty, Eudora",373087.0
Trucks & Vans,373423.5
General,373684.8679245283
Social Theory,373949.75
"Aruego, Jose",374404.0
"Kraus, Robert",374404.0
Ritual,374582.22222222225
"Disney, Walt",374761.0
Mechanical,375476.0
Fluid Dynamics,375476.0
Social Policy,375527.0
Astronomy,376158.0
General,376427.8
Training,377091.0
Organizational Learning,377091.0
Organizational Learning,377091.0
Training,377091.0
Actors & Actresses,377421.5
General,377493.375
Happiness,378155.55555555556
Child-Development Books,378629.0
Fiction,378767.0
Fiction,378782.0
Biology,379051.5
Printmaking,379642.0
Hiroshige,379642.0
Hokusai,379642.0
General,380147.0
Inspirational,380489.6666666667
Aeronautics & Space,380531.6666666667
General,380676.0
Regional,380756.0
Classics,380856.0
Sports Science,381201.0
Corporate Finance,381306.5
Corporate Finance,381306.5
Prayerbooks,381369.75
General,381411.0
Administration,381891.625
Direction & Production,382192.0
Automation,382192.0
Quicktime,382192.0
Quicktime,382192.0
General,382473.5
Self-Esteem,382579.75
Boating,382602.0
Personal Growth,382854.0
"Carlson, Richard",382854.0
General,382854.0
Personal Finance,382854.0
General,382854.0
Personal Finance,382854.0
Ecology,382932.5
Success,382986.0
Healthy,382993.4
Mystery,383404.5
"Taylor, Theodore",383690.0
Childhood of Famous Americans Series,383735.0
Pacific Islands,384037.0
Industry,384258.5
All Works by Meyerbeer,384390.0
All Works by Moore,384390.0
Urban & Land Use Planning,384500.5
General,384981.0
Entrepreneurship,384992.42307692306
Entrepreneurship,384992.42307692306
"Mason, Connie",385029.0
Religion & Spirituality,385038.8
General,385120.25
General,385243.4
General,385243.4
Karaoke,385253.0
Viz,385400.0
General,385403.29411764705
Reference,385458.6666666667
Statistics,385785.71428571426
General,386487.77777777775
Furniture,386637.3333333333
General,387752.71428571426
Anthologies,387951.0
Anthologies,387951.0
General,388081.0
General,388081.0
General,388137.3
"Twain, Mark",388410.6666666667
General,388410.6666666667
"Friedman, Kinky",388428.5
Civil Procedure,388773.5
General,389425.375
General,389445.6666666667
General,390220.5833333333
General,390220.5833333333
Estate Planning,390240.0
Estate Planning,390240.0
Statics,390390.0
Statics,390390.0
Biscuit,390441.0
Cat Sleuths,390532.0
"Braun, Lilian Jackson",390532.0
"Presley, Elvis",391202.0
Gettysburg,391395.0
Ecclesiology,392228.25
Internet Security,392385.0
Almanacs,392525.5
Almanacs,392525.5
Charismatic,392578.0
General,392804.5
General,392804.5
Adventure & Thrillers,392864.5
"James, P.D.",393130.0
Latin American,393471.5
United States,393512.75
Biology,393610.6666666667
Karaoke,393616.0
Easy Listening & Lounge,394299.0
French,394710.0
Posters,395725.0
General,395809.4
General,395809.4
Church Institutions & Organizations,395967.6666666667
Bread,396378.0
"Bellairs, John",396771.0
"Strickland, Brad",396771.0
"Bellairs, John",396771.0
"Strickland, Brad",396771.0
General,397255.5
General,397255.5
Dating,397292.0
Reincarnation,397482.5
Fantasy,397627.0833333333
General,397713.0
Babylon 5,398186.0
Monsters,398204.0
Anatomy & Physiology,398307.6666666667
Vitamins,399320.0
Classic Cars,399400.3333333333
"Lem, Stanislaw",399862.0
Musicals,399879.0
Military & Spies,400001.0
General,400001.0
"Kellerman, Jonathan",400333.0
Writing,400595.0
Writing,400595.0
General,400653.0
General,400653.0
Women,401051.0
New Living Translation,401164.0
Futures,401391.25
Futures,401391.25
Multicultural,401742.0
Sports & Outdoors,403288.3333333333
Consulting,403495.25
Consulting,403495.25
Database Design,403552.0
Public Affairs & Administration,404033.0
Pop Culture,404035.25
General,404271.8
Sweden,404709.0
Microeconomics,405085.5
Microeconomics,405085.5
General,405184.3333333333
Fiction,405283.0
Gardening,405848.0
Object-Oriented Design,406076.0
Object-Oriented Design,406076.0
Mid Atlantic,406099.0
Pedagogy,406148.1904761905
Manufacturing,406389.0
Philosophers,406603.3333333333
Consolidation & Merger,407087.5
Consolidation & Merger,407087.5
History,407141.1666666667
Criticism & Essays,407142.0
Criticism & Essays,407142.0
Geography,407295.75
Geography,407295.75
Landscape,407522.25
Theory,408135.0
"Carmichael, Amy",408163.0
Hardcover,408206.0
Slang & Idioms,408386.0
General,408579.14285714284
Rock,409098.4
General,409283.5
Science,409336.2
General,409594.85714285716
Negotiating,409704.0
Negotiating,409704.0
"McGuire, Christine",410139.0
General,410290.8947368421
General,410290.8947368421
Gymnastics,410361.0
Biotechnology,410406.2
Biotechnology,410406.2
Theatre,410698.0
"Hansberry, Lorraine",410698.0
"Hansberry, Lorraine",410698.0
History,410976.6666666667
Canadian,411227.0
General,411240.3333333333
Care & Health,411848.25
Do-It-Yourself,412163.3333333333
General,412195.0
History,412195.0
General,412311.4285714286
General,412677.9137931034
General,412687.0
Landscape,412687.0
South Atlantic,413360.0
South Atlantic,413360.0
"Alborough, Jez",413486.5
Popular,413724.3333333333
General,413724.3333333333
"Earhart, Amelia",413884.0
Lonely Planet,413923.5
Lonely Planet,413923.5
Humorous,414368.0681818182
Nature Writing,415113.375
Injury Prevention,415410.0
General,415442.125
Video & Electronic Games,415470.5714285714
General,415772.3333333333
General,416288.23076923075
General,416570.5416666667
Vajrayana,416859.0
Guitar,417018.23076923075
Customer Service,417594.5
Customer Service,417594.5
Zimbabwe,417801.0
Developmental Psychology,417878.0
Post-Traumatic Stress Disorder,417953.5
General,418324.1111111111
Vocalese,418545.0
General,418592.25
General,418593.3333333333
"Agee, Jon",418614.0
Other,418900.0
Other,418900.0
"Granfield, Linda",418900.0
"Zhang, Song Nan",418900.0
Colonial & Revolutionary,418907.0
Science Fiction,419192.92307692306
Utilities,419449.0
Utilities,419449.0
Historical,419750.0
